timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2024-01-02T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. Holding for now.,0.5,,,trend_following
2024-01-03T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bearish MACD crossover and low RSI14 suggest a short entry with tight protection.,0.8,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2024-01-05T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding short position in AAPL. Current price 181.18 is below entry price 184.13944999999998. Trend Strength Score is -0.04, indicating a bearish trend. Volatility Ratio (VR) is 0.93, which is in the ACTIVE (Green Zone) mode.",0.8,bearish_macd_crossover;low_rsi,ema_rejection,trend_following
2024-01-08T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 185.56 is above entry price 184.1394. Unrealized PnL is -3.6796570436855203. Closing the short position to limit losses.,0.8,price_above_entry,unrealized_loss,risk_management;loss_limitation
2024-01-16T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI below 50 detected. Entry with tight protection.,0.82,MACD_crossover;RSI_undersold,indicator_crossover,trend_following;mean_reversion
2024-01-17T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding long position in AAPL. Current price 182.68 is below entry price 183.740178. Unrealized PnL is -2.2253955653141766. Maintaining initial stop loss and profit target.,0.82,EMA_alignment;RSI_38,trend_following,trend_following
2024-01-18T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Active mode. Holding long position with tight protection. EMA20 and EMA50 alignment, RSI above 50, and MACD crossover support the hold decision.",0.82,EMA_alignment;RSI_above_50;MACD_crossover,trend_following,trend_following
2024-01-19T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI=68.51 detected. Decisive entry with tight protection.,0.8,MACD_crossover;RSI_bullish,indicator_crossover,trend_following
2024-01-22T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position as the current price 193.89 is above the entry price 191.674936. The trend strength score is 1.76, indicating a strong uptrend. EMA alignment and MACD crossover are bullish.",0.8,EMA_crossover;MACD_bullish;trend_strength,price_breakout;indicator_crossover,trend_following;mean_reversion
2024-01-23T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position as the current price 195.18 is above the entry price 191.674936. Trend strength score is 1.79, indicating a strong uptrend. EMA alignment and MACD crossover are bullish.",0.8,EMA_crossover;MACD_bullish;Trend_strength,indicator_crossover;trend_following,trend_following;mean_reversion
2024-01-24T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position as current price 194.5 is above entry price 191.674936 and trend strength score is 1.63, indicating a strong bullish trend.",0.8,EMA_alignment;RSI_bullish;MACD_crossover,trend_following,trend_following
2024-01-25T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position as current price 194.17 is above entry price 191.674936. Trend strength score is 1.47, indicating a bullish trend. EMA alignment and MACD crossover support the long position.",0.8,EMA_alignment;MACD_crossover;Trend_strength,indicator_crossover,trend_following
2024-01-26T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 192.42 is above entry price 191.674936. Trend strength score is 1.22, indicating a bullish trend. EMA alignment and MACD crossover support the long position.",0.8,EMA_alignment;MACD_crossover;trend_strength,trend_following,trend_following
2024-01-29T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 191.73 is near entry price 191.674936. Trend strength score is 1.02, indicating a bullish trend. EMA alignment and MACD crossover support the long position.",0.8,EMA_alignment;MACD_crossover;Trend_strength,indicator_crossover,trend_following
2024-01-30T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding long position due to current price 188.04 being above initial stop 185.0 and trend strength score 0.67 indicating a potential bullish trend continuation.,0.8,EMA_alignment;MACD_crossover;Trend_strength,trend_following,trend_following
2024-01-31T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. EMA20/50 alignment and RSI40.61 suggest potential reversal. Entry with tight protection.,0.75,EMA_alignment;RSI_reversal,indicator_crossover,trend_following;mean_reversion
2024-02-01T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding long position due to current price being above entry price and trend strength score indicating a potential continuation. EMA alignment and RSI level support the hold decision.,0.75,EMA_alignment;RSI_level,trend_continuation,trend_following
2024-02-05T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. EMA20/50 alignment and RSI=49.50 suggest a potential bounce. Recent price action shows a low of 184.40, indicating support. Entry justified with tight stop loss.",0.8,EMA_alignment;RSI_mean_reversion;support_bounce,indicator_alignment;price_support,mean_reversion;trend_following
2024-02-06T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, RSI above 50, and MACD momentum shift support the hold decision.",0.8,EMA_alignment;RSI_above_50;MACD_momentum_shift,trend_following,trend_following
2024-02-07T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position as current price 189.41 is above entry price 187.792608 and within the profit target range. Trend strength score is 0.31, indicating a moderate trend.",0.8,EMA_alignment;RSI_momentum,price_momentum,trend_following
2024-02-08T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding long position due to current price 188.32 being above entry price 187.792608 and trend strength score of 0.30. EMA alignment and RSI level support the hold decision.,0.8,EMA_alignment;RSI_level,trend_following,trend_following;mean_reversion
2024-02-09T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. RSI=51.92, MACD bearish crossover, and price above EMA20.",0.8,EMA_alignment;RSI_momentum;MACD_crossover,trend_following;mean_reversion,trend_following;mean_reversion
2024-02-12T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 187.15 is below entry price 187.792608. Unrealized PnL is -1.9262970144031584. Closing the long position to limit losses.,0.6,,,risk_management
2024-02-13T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI below 50 detected. Decisive entry with tight protection.,0.8,EMA_alignment;RSI_undersold,indicator_crossover,trend_following;mean_reversion
2024-02-14T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 184.15 is below entry price 185.151024. Unrealized PnL is -3.129168930481008. Closing the long position to limit losses.,0.8,,,risk_management
2024-02-16T00:00:00+00:00,AAPL,entry,"Active-Guardian: Market is in Green Zone. EMA20 and EMA50 alignment with bearish MACD crossover detected. RSI14 is below 40, indicating potential oversold conditions. Entry with tight stop loss to limit losses.",0.82,EMA_alignment;MACD_crossover;RSI_oversold,indicator_crossover;trend_reversal,trend_following;mean_reversion
2024-02-20T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 181.56 is above entry price 182.200614. Unrealized PnL is 1.9047251033981263. Closing the short position to limit losses.,0.82,,,risk_management
2024-02-22T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 2 confluence factors detected: EMA20/50 rejection and RSI below 50. Decisive short entry with tight protection.,0.82,EMA_rejection;RSI_below_50,indicator_crossover;trend_reversal,trend_following;mean_reversion
2024-02-23T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding short position with tight protection. Current price 182.52 is above initial stop 187.15. Trend Strength Score is -0.14, indicating a bearish trend.",0.82,EMA_alignment;RSI_bearish;MACD_bearish,indicator_crossover;trend_following,trend_following;mean_reversion
2024-02-26T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding short position as current price 181.16 is below entry price 184.259378. Trend Strength Score is -0.17, indicating a bearish trend. Volatility Ratio (VR) is 0.74, which is in the ACTIVE (Green Zone) mode.",0.82,bearish_trend;volatility_low,price_below_entry,trend_following
2024-02-27T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding short position with tight protection. EMA20 and EMA50 alignment, RSI below 50, and MACD bearish crossover support the short side.",0.82,EMA_alignment;RSI_bearish;MACD_crossover,indicator_crossover,trend_following
2024-02-28T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding short position. Current price 181.42 is below entry price 184.259378. Unrealized PnL is 9.645914256516429. Maintaining initial stop loss and profit target.,0.82,EMA_alignment;RSI_below_50;MACD_bearish,indicator_crossover;trend_following,trend_following;mean_reversion
2024-02-29T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding short position with tight stop loss. RSI=38.24, MACD=-1.688, and price below EMA20=184.145.",0.82,EMA_rejection;RSI_low;MACD_bearish,indicator_crossover;support_retest,trend_following;mean_reversion
2024-03-04T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. RSI14=28.27 indicates oversold conditions. EMA20 and EMA50 alignment suggests a potential bounce. Entry justified by confluence of RSI and EMA factors.,0.8,RSI_oversold;EMA_alignment,support_bounce,mean_reversion
2024-03-05T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 rejection and RSI oversold detected. Decisive entry with tight protection.,0.8,EMA_rejection;RSI_oversold,support_bounce,mean_reversion
2024-03-06T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 169.12 is below entry price 170.222072. Unrealized PnL is -2.0850864101452324. Closing the long position to limit losses.,0.8,EMA_alignment;RSI_oversold,stop_loss_hit,risk_management;loss_limitation
2024-03-07T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14=21.54 detected. Decisive entry with tight protection.,0.8,EMA_alignment;RSI_oversold,support_bounce,mean_reversion
2024-03-08T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Active mode. 1% risk enforced. Holding the long position with tight protection.,0.8,EMA_alignment;RSI_oversold;Volatility_stable,indicator_crossover;support_bounce,trend_following;mean_reversion
2024-03-11T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position due to current price being above entry price and profit target not yet reached. Trend strength score is -0.18, indicating a potential reversal.",0.8,EMA_alignment;RSI_undervalued,trend_reversal,trend_following;mean_reversion
2024-03-12T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Active mode. 1% risk enforced. Holding long position with tight protection.,0.8,EMA_alignment;RSI_level,price_action,trend_following
2024-03-13T00:00:00+00:00,AAPL,hold,Active-Guardian: Holding long position in AAPL. Current price 171.13 is above entry price 169.1014. Unrealized PnL is 4.8719. Maintaining position with tight protection.,0.8,EMA_alignment;RSI_undervalued;price_support,trend_following;mean_reversion,trend_following;mean_reversion
2024-03-14T00:00:00+00:00,AAPL,hold,Active-Guardian: Market is in Active mode. Current price 173.0 is above entry price 169.1014. Holding the long position with tight protection.,0.8,EMA_alignment;RSI_bounce;Volatility_stable,indicator_crossover;support_bounce,trend_following;mean_reversion
2024-03-15T00:00:00+00:00,AAPL,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20=176.193, RSI14=36.99, MACD=-3.672.",0.8,EMA_alignment;RSI_oversold;MACD_momentum,trend_following;mean_reversion,trend_following;mean_reversion
2024-03-19T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 rejection and RSI bouncing from 46.75 detected. Decisive entry with tight protection.,0.82,EMA_rejection;RSI_bounce,indicator_crossover,trend_following;mean_reversion
2024-03-20T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 178.67 is above entry price 176.185648. Unrealized PnL is 5.935405939534247. Trend strength score is 0.59, indicating a moderate trend. EMA20 and EMA50 are aligned bullishly, and RSI14 is at 52.78, suggesting a potential continuation of the uptrend.",0.82,EMA_alignment;RSI_momentum;trend_strength,price_action;indicator_crossover,trend_following;mean_reversion
2024-03-21T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI below 50 detected. Decisive entry with tight protection.,0.8,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2024-03-22T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding long position in AAPL. Current price 172.28 is above entry price 171.472822. Unrealized PnL is 1.2333091223580572. Volatility Ratio (VR) is 0.91, indicating a Green Zone (Active) market environment.",0.8,EMA_alignment;RSI_momentum;price_above_ema20,trend_following;mean_reversion,trend_following;mean_reversion
2024-03-26T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 169.71 is below entry price 171.472822. Unrealized PnL is -2.6934634661666856. Closing the long position to limit losses.,0.8,,stop_loss,risk_management
2024-03-27T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 rejection and RSI crossing 50 detected. Decisive entry with tight protection.,0.82,EMA_rejection;RSI_crossing_50,indicator_crossover,trend_following;mean_reversion
2024-03-28T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 171.48 is below entry price 173.413986. Unrealized PnL is -3.52219269868822. Closing the long position to limit losses.,0.82,,stop_loss_hit,risk_management
2024-04-01T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and RSI below 50 detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_below_50,indicator_crossover,trend_following;mean_reversion
2024-04-02T00:00:00+00:00,AAPL,close,Active-Guardian: Current price 168.84 is below entry price 170.132018. Unrealized PnL is -2.486784005858051. Closing the long position to limit losses.,0.82,,,risk_management
