timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2024-01-02T00:00:00+00:00,AAPL,reject,"No clear trend or confluence detected. Volatility Ratio is 1.00, indicating a neutral market state. No trade signal generated.",0.0,,,
2024-01-08T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14=27.51 detected. Decisive entry with tight protection.,0.8,EMA_alignment;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2024-01-09T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. RSI14=16.97 indicates oversold conditions. EMA20 and EMA50 alignment suggests potential for mean reversion.,0.65,RSI_oversold;EMA_alignment,support_bounce,mean_reversion
2024-01-10T00:00:00+00:00,AAPL,close,"Active-Guardian: Current position is underperforming with an unrealized PnL of -2.49. Given the recent loss and the market's bearish trend strength score of -0.85, it's prudent to close the position and reassess.",0.4,Recent_Loss;Bearish_Trend,Stop_Loss_Hit,Risk_Management;Trend_Following
2024-01-11T00:00:00+00:00,AAPL,reject,Active-Guardian: Current market conditions for AAPL are unfavorable with a bearish trend strength score of -0.75 and recent losses. Rejecting entry to protect capital and reassess strategy.,0.0,,,risk_management;trend_avoidance
2024-01-12T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions indicate a bearish trend strength score of -0.58 and a recent losing streak. Given the high volatility ratio and the current drawdown, it's prudent to reject new entries and reassess the market.",0.0,,,risk_management;trend_following
2024-01-16T00:00:00+00:00,AAPL,reject,"Active-Guardian: Current market conditions for AAPL are unfavorable with a bearish trend strength score of -0.41 and recent losses. Given the current volatility zone is ACTIVE but the trend indicators are bearish, it's prudent to reject entry and reassess.",0.0,,,trend_following;risk_management
2024-01-17T00:00:00+00:00,AAPL,reject,"Current market state indicates a bearish trend strength score and recent losses. Given the Volatility Ratio of 1.25, we are in the ACTIVE (Green Zone) but the recent trade outcomes and the bearish MACD crossover suggest a cautious approach. Rejecting entry to avoid further losses and reassess market conditions.",0.4,,,trend_following;risk_management
2024-01-18T00:00:00+00:00,AAPL,entry,Active-Guardian: Market is in Green Zone. Bullish MACD crossover and RSI at 61.82 indicate potential for upside. EMA alignment suggests trend support.,0.82,MACD_crossover;RSI_bullish;EMA_alignment,indicator_crossover;trend_support,trend_following;mean_reversion
2024-01-19T00:00:00+00:00,AAPL,hold,"Active-Guardian: Holding current long position. Market is in ACTIVE (Green Zone) with a bullish MACD crossover and an RSI of 63.03, indicating potential for further upside. Trend Strength Score is 0.66, suggesting a moderate trend. Recent losses are a concern, but the current position is profitable, and the stop loss is in place.",0.82,MACD_crossover;RSI_bullish;Trend_Strength,indicator_crossover,trend_following
