timestamp,coin,signal,reasoning,confidence,confluence_tags,trigger_tags,reasoning_categories
2024-01-01T00:00:00+00:00,GOLD,reject,Active-Guardian: Market is in Green Zone. No confluence factors detected for entry. Waiting for 2+ factors to align.,0.0,,,
2024-01-02T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Active mode. No strong confluence detected for entry. Holding and observing.,0.5,,,trend_following
2024-01-03T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and high RSI detected. Decisive entry with tight protection.,0.85,MACD_crossover;RSI_oversold;EMA_alignment,indicator_crossover;trend_strength,trend_following;mean_reversion
2024-01-04T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI=95.19 detected. Holding long position with tight protection.,0.85,EMA_alignment;RSI_overbought,trend_strength,trend_following
2024-01-05T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, MACD crossover, and RSI above 50 support the hold decision.",0.85,EMA_alignment;MACD_crossover;RSI_above_50,trend_following,trend_following
2024-01-08T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, MACD crossover, and RSI above 50 support the trend.",0.85,EMA_alignment;MACD_crossover;RSI_above_50,trend_following,trend_following
2024-01-09T00:00:00+00:00,GOLD,hold,"Active-Guardian: Holding long position in GOLD as the market remains in the Green Zone with a bullish MACD crossover and EMA alignment. Trend Strength Score is 1.25, indicating a strong trend. RSI14 is 78.37, which is high but not yet in overbought territory.",0.85,EMA_crossover;MACD_bullish;Trend_Strength,indicator_crossover,trend_following
2024-01-10T00:00:00+00:00,GOLD,hold,"Active-Guardian: Market is in Green Zone. Holding long position with tight protection. EMA20 and EMA50 alignment, MACD crossover, and RSI above 70 support the trend continuation.",0.85,EMA_alignment;MACD_crossover;RSI_above_70,trend_continuation,trend_following
2024-01-11T00:00:00+00:00,GOLD,entry,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bullish MACD crossover and high RSI detected. Decisive entry with tight protection.,0.82,MACD_crossover;RSI_high,indicator_crossover,trend_following
2024-01-12T00:00:00+00:00,GOLD,hold,Active-Guardian: Market is in Active mode. 1% risk enforced. Bullish MACD crossover and high RSI detected. Holding long position with tight protection.,0.82,MACD_crossover;RSI_high,indicator_crossover,trend_following
2024-01-15T00:00:00+00:00,GOLD,hold,"Current price at 2746.205 with RSI14=93.77 indicating overbought conditions. MACD crossover is bullish, and Trend Strength Score is 2.06. Given the DEFENSIVE (Yellow Zone) volatility status, holding or reducing position size is prudent.",0.75,MACD_crossover;RSI_overbought;Trend_Strength,indicator_crossover,trend_following;mean_reversion
2024-01-16T00:00:00+00:00,GOLD,hold,GOLD market in DEFENSIVE mode due to high Volatility Ratio (VR). Recent bullish MACD crossover and high RSI14 suggest caution. Holding due to recent wins and high Trend Strength Score.,0.6,MACD_crossover;RSI_overbought,indicator_crossover,trend_following;mean_reversion
2024-01-17T00:00:00+00:00,GOLD,hold,"Current price is in a defensive zone with a volatility ratio of 2.16. Recent wins indicate a strong trend, but the high RSI14 value of 79.64 suggests caution. Holding due to lack of new confluence factors and high trend strength score of 1.77.",0.6,,,trend_following;mean_reversion
